accountsapid,Single_Order,2019,2020,2021,Churn_Rule_year_wise,Churn_Rule_avg_cycle,Median_Days,3_years_cycle,Final_Churn,TotalOrderNumber,NumQtrsPerOrder,OrderChannel_NonDigital,OrderChannel_EProcurement,OrderChannel_ECommerce,Recency,Frequency,Monetary,RFM_Score,CountryCode,Average_years_taken_per order,Orders year wise,FirstOrderedDate_Year,FirstOrderedDate_Month,FirstOrderedDate_Week,FirstOrderedDate_Day,FirstOrderedDate_Dayofweek,LastOrderedDate_Year,LastOrderedDate_Month,LastOrderedDate_Week,LastOrderedDate_Day,LastOrderedDate_Dayofweek
145266.0,0,1,1,0,1,1,307.0,921.0,0,3.0,4.0,1,0,0,837.0,7.0,7053.35,8,2,2.0,0,2019,3,11,14,3,2020,11,47,17,1
145956.0,0,1,1,1,0,1,162.0,486.0,0,5.0,2.0,1,0,1,776.0,48.0,2603.2,6,2,1.0,3,2019,5,20,14,1,2021,2,5,5,4
145319.0,0,1,1,1,0,1,51.0,153.0,0,19.0,1.0,1,0,0,899.0,198.0,16178.760000000002,6,2,1.0,3,2019,1,2,11,4,2021,5,21,25,1
145824.0,0,1,0,1,1,1,148.0,444.0,0,5.0,3.0,1,0,0,899.0,61.0,15783.0,6,2,2.0,1,2019,1,2,11,4,2021,1,2,12,1
145996.0,0,1,1,1,0,1,23.0,69.0,0,28.0,1.0,1,0,0,886.0,128.0,24863.200000000004,6,2,1.0,3,2019,1,4,24,3,2021,5,19,11,1
145727.0,0,1,1,0,1,2,24.0,72.0,1,14.0,1.0,1,0,0,704.0,28.0,10712.4,6,2,2.0,0,2019,7,30,25,3,2020,12,51,15,1
146547.0,0,1,1,1,0,1,252.0,756.0,0,4.0,4.0,1,0,1,893.0,21.0,4470.5,8,2,1.0,3,2019,1,3,17,3,2021,3,12,25,3
144981.0,0,1,1,0,1,2,136.0,408.0,1,3.0,2.0,1,0,1,739.0,9.0,5529.3,7,2,2.0,0,2019,6,25,20,3,2020,3,12,19,3
146618.0,0,1,1,0,1,2,10.0,30.0,1,38.0,1.0,1,0,1,901.0,191.0,47867.16999999999,6,2,2.0,0,2019,1,2,9,2,2020,9,38,15,1
145242.0,0,1,1,1,0,1,66.0,198.0,0,9.0,2.0,1,0,0,847.0,104.0,6138.5,7,2,1.0,3,2019,3,10,4,0,2021,3,12,25,3
144819.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,385.0,1.0,395.0,10,2,3.0,5,2020,6,24,8,0,2020,6,24,8,0
145038.0,0,0,0,1,0,1,80.0,240.0,0,2.0,1.0,1,0,0,112.0,3.0,3475.0,6,2,3.0,6,2021,3,10,8,0,2021,5,21,27,3
145788.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,706.0,1.0,102.62,11,2,3.0,4,2019,7,30,23,1,2019,7,30,23,1
146771.0,0,1,1,1,0,1,57.0,171.0,0,12.0,1.0,1,0,1,685.0,17.0,3837.25,7,2,1.0,3,2019,8,33,13,1,2021,6,23,11,4
145287.0,0,1,1,0,1,2,68.0,204.0,1,6.0,2.0,1,0,0,865.0,39.0,25213.0,6,2,2.0,0,2019,2,7,14,3,2020,4,17,21,1
144839.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,703.0,1.0,355.0,11,2,3.0,4,2019,7,30,26,4,2019,7,30,26,4
146951.0,0,1,1,1,0,2,23.0,69.0,1,25.0,2.0,1,0,0,907.0,204.0,22050.0,6,2,1.0,3,2019,1,1,3,3,2021,4,14,8,3
144636.0,0,0,0,1,0,1,52.0,156.0,0,2.0,1.0,1,0,0,119.0,10.0,2647.1,5,2,3.0,6,2021,3,9,1,0,2021,4,16,22,3
145661.0,0,1,1,1,0,1,88.0,264.0,0,7.0,1.0,1,1,0,731.0,48.0,20993.24,5,2,1.0,3,2019,6,26,28,4,2021,4,16,20,1
144866.0,0,1,1,0,1,1,185.0,555.0,0,3.0,2.0,1,0,1,790.0,6.0,1518.1,9,2,2.0,0,2019,4,18,30,1,2020,5,19,4,0
145299.0,0,1,1,1,0,1,154.0,462.0,0,6.0,2.0,1,0,0,844.0,8.0,8214.0,7,2,1.0,3,2019,3,10,7,3,2021,4,17,28,2
145334.0,0,0,1,0,1,2,5.0,15.0,1,2.0,-1.0,1,0,0,523.0,6.0,3289.5,7,2,3.0,5,2020,1,4,22,2,2020,1,5,27,0
146970.0,0,1,1,0,1,2,48.0,144.0,1,12.0,1.0,1,0,1,859.0,44.0,26840.22,6,2,2.0,0,2019,2,8,20,2,2020,10,44,29,3
145462.0,0,1,1,1,0,1,339.0,1017.0,0,3.0,4.0,1,0,0,809.0,3.0,1259.0,9,2,1.0,3,2019,4,15,11,3,2021,2,7,18,3
145504.0,0,1,0,0,1,1,279.0,837.0,0,3.0,3.0,1,0,0,851.0,7.0,4032.45,9,2,3.0,4,2019,2,9,28,3,2019,12,49,4,2
146099.0,0,1,1,1,0,1,41.0,123.0,0,15.0,1.0,1,0,0,875.0,393.0,95720.80999999998,6,2,1.0,3,2019,2,6,4,0,2021,5,19,10,0
145000.0,0,0,1,0,1,2,47.0,141.0,1,2.0,-1.0,1,0,0,523.0,3.0,1168.0,8,2,3.0,5,2020,1,4,22,2,2020,3,11,9,0
147032.0,0,1,1,1,0,1,22.0,66.0,0,29.0,1.0,1,0,0,893.0,107.0,25922.2,6,2,1.0,3,2019,1,3,17,3,2021,6,23,11,4
145062.0,0,1,0,0,1,2,70.0,210.0,1,5.0,1.0,1,0,0,874.0,7.0,5135.0,9,2,3.0,4,2019,2,6,5,1,2019,11,45,7,3
145799.0,0,1,0,1,1,1,741.0,2223.0,0,2.0,8.0,1,0,0,866.0,4.0,1430.4,10,2,2.0,1,2019,2,7,13,2,2021,2,8,23,1
146248.0,0,1,1,1,0,1,38.0,114.0,0,13.0,2.0,1,0,1,893.0,28.0,21120.2,7,2,1.0,3,2019,1,3,17,3,2021,5,21,27,3
145833.0,0,1,1,0,1,2,119.0,357.0,1,6.0,1.0,1,0,0,908.0,28.0,1523.0,9,2,2.0,0,2019,1,1,2,2,2020,5,19,7,3
145826.0,0,1,1,0,1,1,234.0,702.0,0,3.0,2.0,1,0,1,727.0,6.0,4742.77,8,2,2.0,0,2019,7,27,2,1,2020,10,42,13,1
145383.0,0,1,1,1,0,1,224.0,672.0,0,4.0,3.0,1,0,0,822.0,14.0,4006.8,7,2,1.0,3,2019,3,13,29,4,2021,5,20,20,3
146316.0,0,1,1,1,0,1,27.0,81.0,0,24.0,1.0,1,0,0,906.0,744.0,98484.89999999998,6,2,1.0,3,2019,1,1,4,4,2021,5,18,3,0
145736.0,0,1,1,1,0,1,16.0,48.0,0,26.0,1.0,1,0,0,844.0,181.0,67551.01000000001,5,2,1.0,3,2019,3,10,7,3,2021,6,24,18,4
145549.0,0,1,1,0,1,2,41.0,123.0,1,4.0,1.0,1,0,0,572.0,5.0,4098.3,7,2,2.0,0,2019,12,49,4,2,2020,6,25,15,0
145157.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,257.0,1.0,1530.0,8,2,3.0,5,2020,10,42,14,2,2020,10,42,14,2
145264.0,0,1,1,1,0,1,41.0,123.0,0,13.0,2.0,1,0,0,887.0,35.0,20971.340000000004,6,2,1.0,3,2019,1,4,23,2,2021,4,17,28,2
145620.0,0,1,1,0,1,1,324.0,972.0,0,3.0,7.0,1,0,0,871.0,7.0,1969.0,10,2,2.0,0,2019,2,6,8,4,2020,11,47,17,1
146969.0,0,1,1,1,0,2,23.0,69.0,1,17.0,1.0,1,0,1,881.0,414.0,28877.27,6,2,1.0,3,2019,1,5,29,1,2021,1,1,6,2
145073.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,720.0,5.0,1105.0,9,2,3.0,4,2019,7,28,9,1,2019,7,28,9,1
144926.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,1,0,0,18.0,1.0,784.57,9,2,3.0,6,2021,6,23,10,3,2021,6,23,10,3
145907.0,0,0,1,0,1,2,28.0,84.0,1,2.0,-1.0,1,0,0,266.0,5.0,2856.0,6,2,3.0,5,2020,10,41,5,0,2020,11,45,2,0
146067.0,0,1,1,1,0,1,67.0,201.0,0,9.0,1.0,1,0,0,811.0,24.0,6657.6,7,2,1.0,3,2019,4,15,9,1,2021,2,8,25,3
145324.0,0,1,1,0,1,2,62.0,186.0,1,6.0,2.0,1,0,0,866.0,48.0,4517.32,7,2,2.0,0,2019,2,7,13,2,2020,7,28,8,2
146238.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,731.0,2.0,308.8,11,2,3.0,4,2019,6,26,28,4,2019,6,26,28,4
147279.0,0,1,1,1,0,1,15.0,45.0,0,36.0,1.0,1,0,0,873.0,299.0,49657.66,6,2,1.0,3,2019,2,6,6,2,2021,6,23,9,2
146971.0,0,1,0,1,1,1,725.0,2175.0,0,2.0,8.0,0,0,1,843.0,2.0,180.9,11,2,2.0,1,2019,3,10,8,4,2021,3,9,2,1
146283.0,0,1,1,1,0,1,36.0,108.0,0,21.0,1.0,1,0,1,839.0,67.0,34302.600000000006,5,2,1.0,3,2019,3,11,12,1,2021,5,20,18,1
146000.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,522.0,1.0,610.2,10,2,3.0,5,2020,1,4,23,3,2020,1,4,23,3
147044.0,0,1,1,1,0,1,49.0,147.0,0,13.0,1.0,1,0,1,853.0,84.0,12808.0,6,2,1.0,3,2019,2,9,26,1,2021,4,16,23,4
146445.0,0,1,1,1,0,1,70.0,210.0,0,10.0,1.0,1,0,0,761.0,20.0,10432.0,6,2,1.0,3,2019,5,22,29,2,2021,5,18,5,2
146016.0,0,1,1,1,0,1,72.0,216.0,0,11.0,1.0,1,0,1,896.0,163.0,15029.0,6,2,1.0,3,2019,1,3,14,0,2021,6,24,15,1
147419.0,0,1,1,1,0,1,4.0,12.0,0,212.0,1.0,1,0,0,907.0,935.0,448846.0,6,2,1.0,3,2019,1,1,3,3,2021,6,24,18,4
147100.0,0,1,1,1,0,1,164.0,492.0,0,5.0,2.0,0,0,1,643.0,38.0,4321.6,5,2,1.0,3,2019,9,39,24,1,2021,6,24,17,3
146065.0,0,1,1,0,1,1,257.0,771.0,0,4.0,2.0,1,0,1,838.0,10.0,1832.0,8,2,2.0,0,2019,3,11,13,2,2020,10,40,1,3
145143.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,704.0,4.0,260.0,10,2,3.0,4,2019,7,30,25,3,2019,7,30,25,3
146612.0,0,1,1,1,0,1,73.0,219.0,0,14.0,1.0,1,0,0,893.0,15.0,15553.0,7,2,1.0,3,2019,1,3,17,3,2021,5,20,20,3
146246.0,0,1,1,1,0,1,57.0,171.0,0,9.0,1.0,1,0,0,798.0,10.0,10753.85,6,2,1.0,3,2019,4,17,22,0,2021,1,2,12,1
147323.0,0,1,1,1,0,1,125.0,375.0,0,8.0,2.0,1,0,0,878.0,17.0,6872.000000000001,8,2,1.0,3,2019,2,5,1,4,2021,5,19,11,1
146949.0,0,1,1,1,0,1,18.0,54.0,0,42.0,1.0,1,1,0,896.0,737.0,82652.0,6,2,1.0,3,2019,1,3,14,0,2021,5,21,25,1
145541.0,0,1,1,0,1,2,21.0,63.0,1,6.0,2.0,1,0,0,790.0,9.0,3044.0,7,2,2.0,0,2019,4,18,30,1,2020,4,15,6,0
146952.0,0,1,1,0,1,2,19.0,57.0,1,12.0,2.0,1,1,1,670.0,52.0,8340.2,6,2,2.0,0,2019,8,35,28,2,2020,11,46,9,0
147421.0,0,1,1,1,0,1,10.0,30.0,0,57.0,1.0,1,0,0,886.0,499.0,175793.58000000005,6,2,1.0,3,2019,1,4,24,3,2021,6,24,15,1
145326.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,312.0,3.0,3166.52,6,2,3.0,5,2020,8,34,20,3,2020,8,34,20,3
145523.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,825.0,1.0,806.97,10,2,3.0,4,2019,3,13,26,1,2019,3,13,26,1
145500.0,0,1,0,0,1,2,12.0,36.0,1,2.0,1.0,1,0,0,641.0,3.0,825.0,8,2,3.0,4,2019,9,39,26,3,2019,10,41,8,1
147429.0,0,1,1,1,0,1,4.0,12.0,0,238.0,1.0,1,1,0,901.0,1236.0,482059.2000000001,6,2,1.0,3,2019,1,2,9,2,2021,6,24,18,4
145820.0,0,1,1,1,0,1,184.0,552.0,0,4.0,2.0,1,0,0,818.0,4.0,1493.2,9,2,1.0,3,2019,4,14,2,1,2021,2,6,8,0
145864.0,0,0,1,1,0,1,167.0,501.0,0,2.0,2.0,1,0,0,229.0,2.0,1664.0800000000002,8,2,2.0,2,2020,11,46,11,2,2021,4,17,27,1
145655.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,643.0,4.0,2772.0,7,2,3.0,4,2019,9,39,24,1,2019,9,39,24,1
147503.0,0,1,1,1,0,1,36.0,108.0,0,9.0,3.0,1,0,0,812.0,32.0,8550.759999999998,6,2,1.0,3,2019,4,15,8,0,2021,4,17,28,2
145333.0,0,1,0,0,1,2,21.0,63.0,1,2.0,-1.0,1,0,0,728.0,11.0,1380.3,8,2,3.0,4,2019,7,27,1,0,2019,7,30,22,0
147028.0,0,1,1,1,0,1,25.0,75.0,0,24.0,1.0,1,0,1,878.0,119.0,17477.460000000003,6,2,1.0,3,2019,2,5,1,4,2021,4,17,29,3
145877.0,0,1,0,1,1,1,546.0,1638.0,0,2.0,6.0,1,0,1,655.0,3.0,494.4,9,2,2.0,1,2019,9,37,12,3,2021,3,10,11,3
145861.0,0,1,1,1,0,1,73.0,219.0,0,11.0,2.0,1,0,0,878.0,44.0,9513.04,7,2,1.0,3,2019,2,5,1,4,2021,4,14,7,2
147596.0,0,1,1,1,0,2,13.0,39.0,1,35.0,1.0,1,1,0,847.0,82.0,29112.740000000005,6,2,1.0,3,2019,3,10,4,0,2021,5,19,11,1
147222.0,0,1,1,0,1,1,126.0,378.0,0,7.0,1.0,1,0,1,851.0,80.0,8168.879999999999,7,2,2.0,0,2019,2,9,28,3,2020,12,52,21,0
146355.0,0,1,1,1,0,1,33.0,99.0,0,15.0,1.0,1,0,1,906.0,43.0,28813.0,6,2,1.0,3,2019,1,1,4,4,2021,6,22,4,4
146400.0,0,1,1,1,0,1,15.0,45.0,0,57.0,1.0,1,1,0,865.0,235.0,73890.15999999996,6,2,1.0,3,2019,2,7,14,3,2021,6,24,18,4
146075.0,0,1,1,0,1,2,135.0,405.0,1,4.0,1.0,1,0,1,867.0,4.0,7634.4,9,2,2.0,0,2019,2,7,12,1,2020,3,10,4,2
146492.0,0,1,1,1,0,1,64.0,192.0,0,14.0,1.0,1,0,0,881.0,52.0,10797.75,6,2,1.0,3,2019,1,5,29,1,2021,6,23,8,1
145938.0,0,1,1,0,1,2,68.0,204.0,1,6.0,1.0,1,0,0,853.0,10.0,7347.25,8,2,2.0,0,2019,2,9,26,1,2020,1,3,15,2
145262.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,885.0,2.0,1411.0,11,2,3.0,4,2019,1,4,25,4,2019,1,4,25,4
147730.0,0,1,1,1,0,1,39.0,117.0,0,12.0,2.0,1,0,0,600.0,50.0,32590.2,4,2,1.0,3,2019,11,45,6,2,2021,6,23,9,2
146069.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,752.0,15.0,1536.0,8,2,3.0,4,2019,6,23,7,4,2019,6,23,7,4
146539.0,0,1,1,1,0,2,29.0,87.0,1,14.0,2.0,1,0,0,861.0,70.0,14497.0,6,2,1.0,3,2019,2,8,18,0,2021,2,8,23,1
146034.0,0,1,1,0,1,1,205.0,615.0,0,3.0,2.0,1,0,0,675.0,5.0,4510.0,8,2,2.0,0,2019,8,34,23,4,2020,10,41,7,2
146437.0,0,1,1,1,0,1,162.0,486.0,0,6.0,2.0,1,0,0,853.0,55.0,8258.039999999999,7,2,1.0,3,2019,2,9,26,1,2021,6,24,14,0
147922.0,0,1,1,0,1,2,45.0,135.0,1,4.0,2.0,1,0,1,844.0,21.0,5187.200000000001,7,2,2.0,0,2019,3,10,7,3,2020,2,9,26,2
145790.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,486.0,30.0,565.6,7,2,3.0,5,2020,2,9,28,4,2020,2,9,28,4
146082.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,801.0,1.0,724.0,11,2,3.0,4,2019,4,16,19,4,2019,4,16,19,4
146414.0,0,1,0,1,1,1,581.0,1743.0,0,2.0,6.0,1,0,0,602.0,2.0,449.6,10,2,2.0,1,2019,11,45,4,0,2021,6,23,7,0
145272.0,0,1,0,1,1,1,754.0,2262.0,0,2.0,8.0,1,0,0,768.0,4.0,3048.5,8,2,2.0,1,2019,5,21,22,2,2021,6,24,14,0
145981.0,0,1,1,0,1,1,306.0,918.0,0,2.0,4.0,1,0,0,753.0,2.0,2008.0,10,2,2.0,0,2019,6,23,6,3,2020,4,15,7,1
148202.0,0,1,1,1,0,1,27.0,81.0,0,30.0,1.0,1,0,0,886.0,212.0,85569.05000000002,6,2,1.0,3,2019,1,4,24,3,2021,5,18,3,0
147505.0,0,1,1,1,0,1,34.0,102.0,0,21.0,1.0,1,0,0,895.0,395.0,70913.65,6,2,1.0,3,2019,1,3,15,1,2021,5,18,5,2
146517.0,0,1,1,1,0,1,30.0,90.0,0,15.0,2.0,1,1,1,888.0,21.0,14044.33,7,2,1.0,3,2019,1,4,22,1,2021,4,17,27,1
146479.0,0,1,1,1,0,1,57.0,171.0,0,13.0,1.0,1,0,0,699.0,28.0,20689.000000000004,6,2,1.0,3,2019,7,31,30,1,2021,5,21,25,1
145314.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,496.0,5.0,318.4,9,2,3.0,5,2020,2,8,18,1,2020,2,8,18,1
145978.0,0,0,1,1,0,1,226.0,678.0,0,3.0,2.0,1,0,0,466.0,14.0,6742.09,6,2,2.0,2,2020,3,12,19,3,2021,6,24,14,0
146944.0,0,1,1,0,1,2,16.0,48.0,1,23.0,1.0,1,1,0,812.0,330.0,32763.0,5,2,2.0,0,2019,4,15,8,0,2020,5,20,11,0
148382.0,0,1,1,0,1,1,183.0,549.0,0,4.0,4.0,1,0,0,853.0,8.0,3636.6,8,2,2.0,0,2019,2,9,26,1,2020,2,9,28,4
145868.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,469.0,1.0,880.0,9,2,3.0,5,2020,3,12,16,0,2020,3,12,16,0
147894.0,0,1,1,1,0,2,27.0,81.0,1,18.0,1.0,1,0,1,895.0,68.0,46488.37,6,2,1.0,3,2019,1,3,15,1,2021,3,10,12,4
146874.0,0,1,0,1,1,1,342.0,1026.0,0,3.0,4.0,1,0,0,830.0,30.0,1950.0,7,2,2.0,1,2019,3,12,21,3,2021,2,5,3,2
146239.0,0,1,1,0,1,1,195.0,585.0,0,3.0,2.0,1,0,1,881.0,7.0,1042.4,10,2,2.0,0,2019,1,5,29,1,2020,2,9,24,0
148461.0,0,1,1,1,0,1,186.0,558.0,0,4.0,4.0,1,0,0,840.0,6.0,2792.0,8,2,1.0,3,2019,3,11,11,0,2021,2,6,10,2
147927.0,0,1,1,1,0,1,161.0,483.0,0,5.0,2.0,1,0,1,879.0,10.0,6356.5,8,2,1.0,3,2019,1,5,31,3,2021,2,5,2,1
145582.0,0,1,1,0,1,2,29.0,87.0,1,6.0,2.0,1,0,0,889.0,10.0,5016.0,8,2,2.0,0,2019,1,4,21,0,2020,4,16,15,2
146649.0,0,1,1,1,0,1,112.0,336.0,0,10.0,1.0,1,0,0,781.0,26.0,9290.12,7,2,1.0,3,2019,5,19,9,3,2021,6,24,16,2
145309.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,885.0,1.0,578.0,12,2,3.0,4,2019,1,4,25,4,2019,1,4,25,4
146902.0,0,1,1,0,1,1,84.0,252.0,0,6.0,2.0,1,0,1,733.0,9.0,3625.95,7,2,2.0,0,2019,6,26,26,2,2020,11,48,23,0
148501.0,0,1,1,1,0,1,10.0,30.0,0,65.0,1.0,1,0,0,865.0,189.0,133646.48,6,2,1.0,3,2019,2,7,14,3,2021,6,23,9,2
148308.0,0,1,1,0,1,2,39.0,117.0,1,5.0,3.0,1,0,1,749.0,25.0,5001.28,7,2,2.0,0,2019,6,24,10,0,2020,10,44,28,2
146884.0,0,1,1,1,0,1,68.0,204.0,0,11.0,1.0,1,0,1,879.0,29.0,5128.799999999999,7,2,1.0,3,2019,1,5,31,3,2021,6,23,9,2
146526.0,0,1,1,0,1,2,29.0,87.0,1,9.0,2.0,1,0,1,805.0,41.0,19064.85,5,2,2.0,0,2019,4,16,15,0,2020,11,47,20,4
146887.0,0,1,1,1,0,2,22.0,66.0,1,15.0,1.0,1,0,0,822.0,24.0,17264.520000000004,6,2,1.0,3,2019,3,13,29,4,2021,3,11,18,3
145796.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,508.0,1.0,370.06,10,2,3.0,5,2020,2,6,6,3,2020,2,6,6,3
145725.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,585.0,2.0,603.0,10,2,3.0,4,2019,11,47,21,3,2019,11,47,21,3
148506.0,0,1,1,1,0,2,9.0,27.0,1,70.0,1.0,1,0,1,907.0,434.0,119906.0,6,2,1.0,3,2019,1,1,3,3,2021,5,19,11,1
146244.0,0,1,1,1,0,1,62.0,186.0,0,8.0,1.0,1,0,1,741.0,21.0,16146.0,6,2,1.0,3,2019,6,25,18,1,2021,3,10,11,3
148438.0,0,1,0,0,1,2,14.0,42.0,1,24.0,1.0,1,0,0,907.0,263.0,81156.68,6,2,3.0,4,2019,1,1,3,3,2019,12,1,31,1
146991.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,207.0,1.0,320.0,9,2,3.0,5,2020,12,49,3,3,2020,12,49,3,3
146045.0,0,1,1,1,0,1,129.0,387.0,0,6.0,2.0,1,1,0,790.0,13.0,5028.8,7,2,1.0,3,2019,4,18,30,1,2021,3,12,26,4
145916.0,0,0,0,1,0,2,10.0,30.0,1,3.0,-1.0,0,1,0,122.0,24.0,7050.12,5,2,3.0,6,2021,2,8,26,4,2021,3,11,18,3
148069.0,0,1,0,1,1,1,133.0,399.0,0,5.0,3.0,1,0,1,847.0,12.0,7371.299999999999,8,2,2.0,1,2019,3,10,4,0,2021,2,7,17,2
145866.0,0,1,1,0,1,1,471.0,1413.0,0,2.0,5.0,1,0,0,749.0,3.0,844.0,9,2,2.0,0,2019,6,24,10,0,2020,9,39,23,2
147144.0,0,1,1,1,0,1,85.0,255.0,0,11.0,1.0,1,0,0,902.0,132.0,41892.0,6,2,1.0,3,2019,1,2,8,1,2021,6,22,3,3
145251.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,207.0,1.0,780.0,9,2,3.0,5,2020,12,49,3,3,2020,12,49,3,3
146094.0,0,1,0,1,1,1,769.0,2307.0,0,2.0,9.0,1,0,0,823.0,5.0,1445.0,9,2,2.0,1,2019,3,13,28,3,2021,5,18,5,2
146906.0,0,1,1,0,1,2,36.0,108.0,1,7.0,2.0,1,0,0,864.0,10.0,3728.3,8,2,2.0,0,2019,2,7,15,4,2020,12,51,18,4
145499.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,447.0,13.0,3228.0,6,2,3.0,5,2020,4,15,7,1,2020,4,15,7,1
148532.0,0,1,1,1,0,1,20.0,60.0,0,33.0,1.0,1,1,0,889.0,374.0,54489.06999999999,6,2,1.0,3,2019,1,4,21,0,2021,6,22,2,2
145172.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,777.0,1.0,250.2,11,2,3.0,4,2019,5,20,13,0,2019,5,20,13,0
146346.0,0,1,1,1,0,1,84.0,252.0,0,7.0,1.0,1,0,0,593.0,28.0,9011.6,6,2,1.0,3,2019,11,46,13,2,2021,2,8,24,2
145958.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,852.0,4.0,1154.56,10,2,3.0,4,2019,2,9,27,2,2019,2,9,27,2
146604.0,0,1,1,1,0,1,67.0,201.0,0,7.0,2.0,1,0,0,853.0,192.0,44880.64,6,2,1.0,3,2019,2,9,26,1,2021,2,5,3,2
148540.0,0,1,1,1,0,1,22.0,66.0,0,28.0,1.0,0,1,0,892.0,374.0,24284.88,6,2,1.0,3,2019,1,3,18,4,2021,5,18,5,2
146307.0,1,1,0,0,1,0,0.0,0.0,1,2.0,-1.0,1,0,0,697.0,3.0,1895.0,9,2,3.0,4,2019,8,31,1,3,2019,8,31,1,3
146982.0,0,1,0,1,1,1,175.0,525.0,0,4.0,4.0,1,0,0,741.0,10.0,2038.5,8,2,2.0,1,2019,6,25,18,1,2021,4,16,19,0
145805.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,832.0,1.0,763.07,11,2,3.0,4,2019,3,12,19,1,2019,3,12,19,1
147321.0,0,1,1,0,1,2,20.0,60.0,1,7.0,2.0,1,0,0,710.0,15.0,2428.9500000000003,8,2,2.0,0,2019,7,29,19,4,2020,11,45,3,1
146974.0,0,1,1,1,0,1,224.0,672.0,0,4.0,2.0,0,0,1,621.0,22.0,1580.0,7,2,1.0,3,2019,10,42,16,2,2021,6,24,15,1
146089.0,0,1,0,0,1,2,118.0,354.0,1,4.0,1.0,1,0,1,795.0,4.0,540.8,10,2,3.0,4,2019,4,17,25,3,2019,12,51,18,2
149031.0,0,1,1,1,0,1,9.0,27.0,0,92.0,1.0,1,0,0,906.0,1113.0,153057.8,6,2,1.0,3,2019,1,1,4,4,2021,6,24,18,4
145980.0,0,1,0,0,1,1,229.0,687.0,0,2.0,2.0,0,0,1,887.0,6.0,1060.8000000000002,10,2,3.0,4,2019,1,4,23,2,2019,9,37,9,0
147206.0,0,0,1,1,0,1,31.0,93.0,0,7.0,2.0,1,0,0,348.0,8.0,7475.0,5,2,2.0,2,2020,7,29,15,2,2021,6,24,16,2
148993.0,0,1,1,1,0,1,85.0,255.0,0,9.0,2.0,1,0,1,860.0,48.0,14544.3,6,2,1.0,3,2019,2,8,19,1,2021,1,4,25,0
146404.0,0,1,1,0,1,1,353.0,1059.0,0,2.0,4.0,1,0,0,563.0,5.0,962.0,8,2,2.0,0,2019,12,50,13,4,2020,11,49,30,0
147262.0,0,1,1,1,0,1,50.0,150.0,0,12.0,1.0,1,0,1,742.0,20.0,15583.05,6,2,1.0,3,2019,6,25,17,0,2021,4,16,21,2
147520.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,783.0,1.0,696.15,11,2,3.0,4,2019,5,19,7,1,2019,5,19,7,1
147064.0,0,0,1,0,1,2,5.0,15.0,1,3.0,-1.0,1,0,1,539.0,3.0,2613.6,7,2,3.0,5,2020,1,2,6,0,2020,1,3,17,4
149140.0,0,1,1,1,0,2,8.0,24.0,1,42.0,2.0,1,0,0,881.0,75.0,56039.45,6,2,1.0,3,2019,1,5,29,1,2021,3,10,12,4
146682.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,801.0,2.0,412.0,11,2,3.0,4,2019,4,16,19,4,2019,4,16,19,4
148249.0,0,1,1,1,0,1,27.0,81.0,0,21.0,1.0,1,1,0,822.0,91.0,120280.0,5,2,1.0,3,2019,3,13,29,4,2021,4,17,30,4
