accountsapid,Single_Order,2019,2020,2021,Churn_Rule_year_wise,Churn_Rule_avg_cycle,Median_Days,3_years_cycle,Final_Churn,TotalOrderNumber,FirstOrderedDate,LastOrderedDate,NumQtrsPerOrder,OrderChannel_NonDigital,OrderChannel_EProcurement,OrderChannel_ECommerce,Recency,Frequency,Monetary,RFM_Score,CountryCode,Average_years_taken_per order,Orders year wise
144857.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,98.0,294.0,WillNot_Churn,11.0,2019-01-22,2021-05-12,1.0,Yes,No,No,888.0,79.0,29395.0,6,US,1.0,Orders in all years
145122.0,No,Yes,Yes,No,Will_Churn,Will_Churn,14.0,42.0,Will_Churn,25.0,2019-02-06,2020-01-13,1.0,No,Yes,No,873.0,192.0,32078.68,6,US,2.0,"Orders in 2019,2020"
144701.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,257.0,771.0,WillNot_Churn,3.0,2019-01-14,2020-06-12,5.0,Yes,No,No,896.0,4.0,2532.0,10,US,2.0,"Orders in 2019,2020"
145187.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,13.0,39.0,WillNot_Churn,56.0,2019-01-21,2021-05-26,1.0,Yes,No,Yes,889.0,194.0,100093.08,6,US,1.0,Orders in all years
144584.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-03-21,2019-03-21,-1.0,Yes,No,No,830.0,4.0,877.5,9,US,3.0,Orders only in 2019
145137.0,No,Yes,Yes,Yes,WillNot_Churn,Will_Churn,5.0,15.0,Will_Churn,153.0,2019-01-07,2021-06-11,1.0,Yes,Yes,Yes,903.0,610.0,808790.55,6,US,1.0,Orders in all years
145135.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,45.0,135.0,WillNot_Churn,8.0,2019-01-24,2021-03-30,3.0,Yes,Yes,No,886.0,12.0,7677.809999999999,8,US,1.0,Orders in all years
144552.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-01-20,2020-01-20,-1.0,Yes,No,No,525.0,1.0,3444.0,8,US,3.0,Orders only in 2020
145200.0,No,Yes,Yes,No,Will_Churn,Will_Churn,19.0,57.0,Will_Churn,21.0,2019-01-10,2020-07-27,1.0,Yes,No,Yes,900.0,179.0,31261.279999999995,6,US,2.0,"Orders in 2019,2020"
145225.0,No,Yes,Yes,Yes,WillNot_Churn,Will_Churn,3.0,9.0,Will_Churn,251.0,2019-01-11,2021-04-14,1.0,Yes,Yes,No,899.0,897.0,441270.2999999996,6,US,1.0,Orders in all years
144985.0,No,Yes,No,Yes,Will_Churn,WillNot_Churn,778.0,2334.0,WillNot_Churn,2.0,2019-03-04,2021-04-20,9.0,Yes,No,No,847.0,2.0,1959.0,11,US,2.0,"Orders in 2019,2021"
144745.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-07-23,2019-07-23,-1.0,Yes,No,No,706.0,1.0,930.0,10,US,3.0,Orders only in 2019
145171.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,132.0,396.0,WillNot_Churn,4.0,2019-04-12,2020-10-06,2.0,Yes,No,Yes,808.0,22.0,8883.7,7,US,2.0,"Orders in 2019,2020"
145399.0,No,Yes,Yes,Yes,WillNot_Churn,Will_Churn,7.0,21.0,Will_Churn,85.0,2019-01-10,2021-02-12,1.0,Yes,Yes,No,900.0,1318.0,258884.64,6,US,1.0,Orders in all years
144979.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,37.0,111.0,WillNot_Churn,20.0,2019-02-12,2021-06-10,1.0,Yes,No,No,867.0,70.0,19235.38,6,US,1.0,Orders in all years
145282.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,160.0,480.0,WillNot_Churn,6.0,2019-03-27,2020-12-16,2.0,Yes,No,No,824.0,7.0,1626.8,9,US,2.0,"Orders in 2019,2020"
145678.0,No,Yes,Yes,Yes,WillNot_Churn,Will_Churn,17.0,51.0,Will_Churn,14.0,2019-03-27,2021-02-09,2.0,Yes,Yes,No,824.0,202.0,23056.03,5,US,1.0,Orders in all years
145312.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,11.0,33.0,WillNot_Churn,72.0,2019-01-04,2021-06-10,1.0,Yes,No,No,906.0,398.0,95760.39000000004,6,US,1.0,Orders in all years
144561.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-04-15,2019-04-15,-1.0,Yes,No,No,805.0,6.0,6024.0,8,US,3.0,Orders only in 2019
145743.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,92.0,276.0,WillNot_Churn,8.0,2019-06-26,2021-03-15,1.0,Yes,No,Yes,733.0,12.0,3827.5,7,US,1.0,Orders in all years
144455.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-08-05,2019-08-05,-1.0,Yes,No,No,693.0,1.0,665.0,11,US,3.0,Orders only in 2019
144856.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,98.0,294.0,WillNot_Churn,4.0,2019-04-25,2020-12-28,3.0,Yes,No,No,795.0,15.0,11093.48,6,US,2.0,"Orders in 2019,2020"
145908.0,No,Yes,Yes,Yes,WillNot_Churn,Will_Churn,1.0,3.0,Will_Churn,771.0,2019-01-02,2021-06-17,1.0,Yes,Yes,Yes,908.0,3432.0,1403636.909999996,6,US,1.0,Orders in all years
144865.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,136.0,408.0,WillNot_Churn,4.0,2019-04-16,2021-01-26,4.0,Yes,No,Yes,804.0,14.0,10688.0,6,US,1.0,Orders in all years
144639.0,Yes,No,No,Yes,WillNot_Churn,Single order throughout,0.0,0.0,WillNot_Churn,1.0,2021-06-15,2021-06-15,-1.0,Yes,No,No,13.0,1.0,72.0,9,US,3.0,Orders only in 2021
144867.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,184.0,552.0,WillNot_Churn,4.0,2019-06-10,2021-03-08,2.0,Yes,No,No,749.0,4.0,1270.0,9,US,1.0,Orders in all years
145361.0,No,Yes,Yes,No,Will_Churn,Will_Churn,10.0,30.0,Will_Churn,41.0,2019-03-27,2020-12-23,1.0,Yes,No,Yes,824.0,86.0,66639.4,5,US,2.0,"Orders in 2019,2020"
144785.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-05-15,2019-05-15,-1.0,Yes,No,No,775.0,2.0,1377.0,10,US,3.0,Orders only in 2019
145151.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,173.0,519.0,WillNot_Churn,5.0,2019-02-20,2021-06-09,2.0,Yes,No,Yes,859.0,6.0,3112.4,9,US,1.0,Orders in all years
145197.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,120.0,360.0,WillNot_Churn,8.0,2019-02-12,2021-06-18,2.0,Yes,No,Yes,867.0,52.0,12266.21,6,US,1.0,Orders in all years
144913.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-07-29,2019-07-29,-1.0,No,No,Yes,700.0,4.0,4437.0,8,US,3.0,Orders only in 2019
145418.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,33.0,99.0,WillNot_Churn,13.0,2019-01-29,2021-05-18,2.0,Yes,No,No,881.0,52.0,13059.9,6,US,1.0,Orders in all years
145266.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,307.0,921.0,WillNot_Churn,3.0,2019-03-14,2020-11-17,4.0,Yes,No,No,837.0,7.0,7053.35,8,US,2.0,"Orders in 2019,2020"
145956.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,162.0,486.0,WillNot_Churn,5.0,2019-05-14,2021-02-05,2.0,Yes,No,Yes,776.0,48.0,2603.2,6,US,1.0,Orders in all years
145319.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,51.0,153.0,WillNot_Churn,19.0,2019-01-11,2021-05-25,1.0,Yes,No,No,899.0,198.0,16178.760000000002,6,US,1.0,Orders in all years
145824.0,No,Yes,No,Yes,Will_Churn,WillNot_Churn,148.0,444.0,WillNot_Churn,5.0,2019-01-11,2021-01-12,3.0,Yes,No,No,899.0,61.0,15783.0,6,US,2.0,"Orders in 2019,2021"
145996.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,23.0,69.0,WillNot_Churn,28.0,2019-01-24,2021-05-11,1.0,Yes,No,No,886.0,128.0,24863.200000000004,6,US,1.0,Orders in all years
145727.0,No,Yes,Yes,No,Will_Churn,Will_Churn,24.0,72.0,Will_Churn,14.0,2019-07-25,2020-12-15,1.0,Yes,No,No,704.0,28.0,10712.4,6,US,2.0,"Orders in 2019,2020"
146547.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,252.0,756.0,WillNot_Churn,4.0,2019-01-17,2021-03-25,4.0,Yes,No,Yes,893.0,21.0,4470.5,8,US,1.0,Orders in all years
144981.0,No,Yes,Yes,No,Will_Churn,Will_Churn,136.0,408.0,Will_Churn,3.0,2019-06-20,2020-03-19,2.0,Yes,No,Yes,739.0,9.0,5529.3,7,US,2.0,"Orders in 2019,2020"
146618.0,No,Yes,Yes,No,Will_Churn,Will_Churn,10.0,30.0,Will_Churn,38.0,2019-01-09,2020-09-15,1.0,Yes,No,Yes,901.0,191.0,47867.16999999999,6,US,2.0,"Orders in 2019,2020"
145242.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,66.0,198.0,WillNot_Churn,9.0,2019-03-04,2021-03-25,2.0,Yes,No,No,847.0,104.0,6138.5,7,US,1.0,Orders in all years
144819.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-06-08,2020-06-08,-1.0,Yes,No,No,385.0,1.0,395.0,10,US,3.0,Orders only in 2020
145038.0,No,No,No,Yes,WillNot_Churn,WillNot_Churn,80.0,240.0,WillNot_Churn,2.0,2021-03-08,2021-05-27,1.0,Yes,No,No,112.0,3.0,3475.0,6,US,3.0,Orders only in 2021
145788.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-07-23,2019-07-23,-1.0,No,No,Yes,706.0,1.0,102.62,11,US,3.0,Orders only in 2019
146771.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,57.0,171.0,WillNot_Churn,12.0,2019-08-13,2021-06-11,1.0,Yes,No,Yes,685.0,17.0,3837.25,7,US,1.0,Orders in all years
145287.0,No,Yes,Yes,No,Will_Churn,Will_Churn,68.0,204.0,Will_Churn,6.0,2019-02-14,2020-04-21,2.0,Yes,No,No,865.0,39.0,25213.0,6,US,2.0,"Orders in 2019,2020"
144839.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-07-26,2019-07-26,-1.0,Yes,No,No,703.0,1.0,355.0,11,US,3.0,Orders only in 2019
146951.0,No,Yes,Yes,Yes,WillNot_Churn,Will_Churn,23.0,69.0,Will_Churn,25.0,2019-01-03,2021-04-08,2.0,Yes,No,No,907.0,204.0,22050.0,6,US,1.0,Orders in all years
144636.0,No,No,No,Yes,WillNot_Churn,WillNot_Churn,52.0,156.0,WillNot_Churn,2.0,2021-03-01,2021-04-22,1.0,Yes,No,No,119.0,10.0,2647.1,5,US,3.0,Orders only in 2021
145661.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,88.0,264.0,WillNot_Churn,7.0,2019-06-28,2021-04-20,1.0,Yes,Yes,No,731.0,48.0,20993.24,5,US,1.0,Orders in all years
144866.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,185.0,555.0,WillNot_Churn,3.0,2019-04-30,2020-05-04,2.0,Yes,No,Yes,790.0,6.0,1518.1,9,US,2.0,"Orders in 2019,2020"
145299.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,154.0,462.0,WillNot_Churn,6.0,2019-03-07,2021-04-28,2.0,Yes,No,No,844.0,8.0,8214.0,7,US,1.0,Orders in all years
145334.0,No,No,Yes,No,Will_Churn,Will_Churn,5.0,15.0,Will_Churn,2.0,2020-01-22,2020-01-27,-1.0,Yes,No,No,523.0,6.0,3289.5,7,US,3.0,Orders only in 2020
146970.0,No,Yes,Yes,No,Will_Churn,Will_Churn,48.0,144.0,Will_Churn,12.0,2019-02-20,2020-10-29,1.0,Yes,No,Yes,859.0,44.0,26840.22,6,US,2.0,"Orders in 2019,2020"
145462.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,339.0,1017.0,WillNot_Churn,3.0,2019-04-11,2021-02-18,4.0,Yes,No,No,809.0,3.0,1259.0,9,US,1.0,Orders in all years
145504.0,No,Yes,No,No,Will_Churn,WillNot_Churn,279.0,837.0,WillNot_Churn,3.0,2019-02-28,2019-12-04,3.0,Yes,No,No,851.0,7.0,4032.45,9,US,3.0,Orders only in 2019
146099.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,41.0,123.0,WillNot_Churn,15.0,2019-02-04,2021-05-10,1.0,Yes,No,No,875.0,393.0,95720.80999999998,6,US,1.0,Orders in all years
145000.0,No,No,Yes,No,Will_Churn,Will_Churn,47.0,141.0,Will_Churn,2.0,2020-01-22,2020-03-09,-1.0,Yes,No,No,523.0,3.0,1168.0,8,US,3.0,Orders only in 2020
147032.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,22.0,66.0,WillNot_Churn,29.0,2019-01-17,2021-06-11,1.0,Yes,No,No,893.0,107.0,25922.2,6,US,1.0,Orders in all years
145062.0,No,Yes,No,No,Will_Churn,Will_Churn,70.0,210.0,Will_Churn,5.0,2019-02-05,2019-11-07,1.0,Yes,No,No,874.0,7.0,5135.0,9,US,3.0,Orders only in 2019
145799.0,No,Yes,No,Yes,Will_Churn,WillNot_Churn,741.0,2223.0,WillNot_Churn,2.0,2019-02-13,2021-02-23,8.0,Yes,No,No,866.0,4.0,1430.4,10,US,2.0,"Orders in 2019,2021"
146248.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,38.0,114.0,WillNot_Churn,13.0,2019-01-17,2021-05-27,2.0,Yes,No,Yes,893.0,28.0,21120.2,7,US,1.0,Orders in all years
145833.0,No,Yes,Yes,No,Will_Churn,Will_Churn,119.0,357.0,Will_Churn,6.0,2019-01-02,2020-05-07,1.0,Yes,No,No,908.0,28.0,1523.0,9,US,2.0,"Orders in 2019,2020"
145826.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,234.0,702.0,WillNot_Churn,3.0,2019-07-02,2020-10-13,2.0,Yes,No,Yes,727.0,6.0,4742.77,8,US,2.0,"Orders in 2019,2020"
145383.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,224.0,672.0,WillNot_Churn,4.0,2019-03-29,2021-05-20,3.0,Yes,No,No,822.0,14.0,4006.8,7,US,1.0,Orders in all years
146316.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,27.0,81.0,WillNot_Churn,24.0,2019-01-04,2021-05-03,1.0,Yes,No,No,906.0,744.0,98484.89999999998,6,US,1.0,Orders in all years
145736.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,16.0,48.0,WillNot_Churn,26.0,2019-03-07,2021-06-18,1.0,Yes,No,No,844.0,181.0,67551.01000000001,5,US,1.0,Orders in all years
145549.0,No,Yes,Yes,No,Will_Churn,Will_Churn,41.0,123.0,Will_Churn,4.0,2019-12-04,2020-06-15,1.0,Yes,No,No,572.0,5.0,4098.3,7,US,2.0,"Orders in 2019,2020"
145157.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-10-14,2020-10-14,-1.0,Yes,No,No,257.0,1.0,1530.0,8,US,3.0,Orders only in 2020
145264.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,41.0,123.0,WillNot_Churn,13.0,2019-01-23,2021-04-28,2.0,Yes,No,No,887.0,35.0,20971.340000000004,6,US,1.0,Orders in all years
145620.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,324.0,972.0,WillNot_Churn,3.0,2019-02-08,2020-11-17,7.0,Yes,No,No,871.0,7.0,1969.0,10,US,2.0,"Orders in 2019,2020"
146969.0,No,Yes,Yes,Yes,WillNot_Churn,Will_Churn,23.0,69.0,Will_Churn,17.0,2019-01-29,2021-01-06,1.0,Yes,No,Yes,881.0,414.0,28877.27,6,US,1.0,Orders in all years
145073.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-07-09,2019-07-09,-1.0,Yes,No,No,720.0,5.0,1105.0,9,US,3.0,Orders only in 2019
144926.0,Yes,No,No,Yes,WillNot_Churn,Single order throughout,0.0,0.0,WillNot_Churn,1.0,2021-06-10,2021-06-10,-1.0,Yes,No,No,18.0,1.0,784.57,9,US,3.0,Orders only in 2021
145907.0,No,No,Yes,No,Will_Churn,Will_Churn,28.0,84.0,Will_Churn,2.0,2020-10-05,2020-11-02,-1.0,Yes,No,No,266.0,5.0,2856.0,6,US,3.0,Orders only in 2020
146067.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,67.0,201.0,WillNot_Churn,9.0,2019-04-09,2021-02-25,1.0,Yes,No,No,811.0,24.0,6657.6,7,US,1.0,Orders in all years
145324.0,No,Yes,Yes,No,Will_Churn,Will_Churn,62.0,186.0,Will_Churn,6.0,2019-02-13,2020-07-08,2.0,Yes,No,No,866.0,48.0,4517.32,7,US,2.0,"Orders in 2019,2020"
146238.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-06-28,2019-06-28,-1.0,No,No,Yes,731.0,2.0,308.8,11,US,3.0,Orders only in 2019
147279.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,15.0,45.0,WillNot_Churn,36.0,2019-02-06,2021-06-09,1.0,Yes,No,No,873.0,299.0,49657.66,6,US,1.0,Orders in all years
146971.0,No,Yes,No,Yes,Will_Churn,WillNot_Churn,725.0,2175.0,WillNot_Churn,2.0,2019-03-08,2021-03-02,8.0,No,No,Yes,843.0,2.0,180.9,11,US,2.0,"Orders in 2019,2021"
146283.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,36.0,108.0,WillNot_Churn,21.0,2019-03-12,2021-05-18,1.0,Yes,No,Yes,839.0,67.0,34302.600000000006,5,US,1.0,Orders in all years
146000.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-01-23,2020-01-23,-1.0,No,No,Yes,522.0,1.0,610.2,10,US,3.0,Orders only in 2020
147044.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,49.0,147.0,WillNot_Churn,13.0,2019-02-26,2021-04-23,1.0,Yes,No,Yes,853.0,84.0,12808.0,6,US,1.0,Orders in all years
146445.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,70.0,210.0,WillNot_Churn,10.0,2019-05-29,2021-05-05,1.0,Yes,No,No,761.0,20.0,10432.0,6,US,1.0,Orders in all years
146016.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,72.0,216.0,WillNot_Churn,11.0,2019-01-14,2021-06-15,1.0,Yes,No,Yes,896.0,163.0,15029.0,6,US,1.0,Orders in all years
147419.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,4.0,12.0,WillNot_Churn,212.0,2019-01-03,2021-06-18,1.0,Yes,No,No,907.0,935.0,448846.0,6,US,1.0,Orders in all years
147100.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,164.0,492.0,WillNot_Churn,5.0,2019-09-24,2021-06-17,2.0,No,No,Yes,643.0,38.0,4321.6,5,US,1.0,Orders in all years
146065.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,257.0,771.0,WillNot_Churn,4.0,2019-03-13,2020-10-01,2.0,Yes,No,Yes,838.0,10.0,1832.0,8,US,2.0,"Orders in 2019,2020"
145143.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-07-25,2019-07-25,-1.0,No,No,Yes,704.0,4.0,260.0,10,US,3.0,Orders only in 2019
146612.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,73.0,219.0,WillNot_Churn,14.0,2019-01-17,2021-05-20,1.0,Yes,No,No,893.0,15.0,15553.0,7,US,1.0,Orders in all years
146246.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,57.0,171.0,WillNot_Churn,9.0,2019-04-22,2021-01-12,1.0,Yes,No,No,798.0,10.0,10753.85,6,US,1.0,Orders in all years
147323.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,125.0,375.0,WillNot_Churn,8.0,2019-02-01,2021-05-11,2.0,Yes,No,No,878.0,17.0,6872.000000000001,8,US,1.0,Orders in all years
146949.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,18.0,54.0,WillNot_Churn,42.0,2019-01-14,2021-05-25,1.0,Yes,Yes,No,896.0,737.0,82652.0,6,US,1.0,Orders in all years
145541.0,No,Yes,Yes,No,Will_Churn,Will_Churn,21.0,63.0,Will_Churn,6.0,2019-04-30,2020-04-06,2.0,Yes,No,No,790.0,9.0,3044.0,7,US,2.0,"Orders in 2019,2020"
146952.0,No,Yes,Yes,No,Will_Churn,Will_Churn,19.0,57.0,Will_Churn,12.0,2019-08-28,2020-11-09,2.0,Yes,Yes,Yes,670.0,52.0,8340.2,6,US,2.0,"Orders in 2019,2020"
147421.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,10.0,30.0,WillNot_Churn,57.0,2019-01-24,2021-06-15,1.0,Yes,No,No,886.0,499.0,175793.58000000005,6,US,1.0,Orders in all years
145326.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-08-20,2020-08-20,-1.0,Yes,No,No,312.0,3.0,3166.52,6,US,3.0,Orders only in 2020
145523.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-03-26,2019-03-26,-1.0,Yes,No,No,825.0,1.0,806.97,10,US,3.0,Orders only in 2019
145500.0,No,Yes,No,No,Will_Churn,Will_Churn,12.0,36.0,Will_Churn,2.0,2019-09-26,2019-10-08,1.0,Yes,No,No,641.0,3.0,825.0,8,US,3.0,Orders only in 2019
147429.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,4.0,12.0,WillNot_Churn,238.0,2019-01-09,2021-06-18,1.0,Yes,Yes,No,901.0,1236.0,482059.2000000001,6,US,1.0,Orders in all years
145820.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,184.0,552.0,WillNot_Churn,4.0,2019-04-02,2021-02-08,2.0,Yes,No,No,818.0,4.0,1493.2,9,US,1.0,Orders in all years
145864.0,No,No,Yes,Yes,WillNot_Churn,WillNot_Churn,167.0,501.0,WillNot_Churn,2.0,2020-11-11,2021-04-27,2.0,Yes,No,No,229.0,2.0,1664.0800000000002,8,US,2.0,"Orders in 2020,2021"
145655.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-09-24,2019-09-24,-1.0,Yes,No,No,643.0,4.0,2772.0,7,US,3.0,Orders only in 2019
147503.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,36.0,108.0,WillNot_Churn,9.0,2019-04-08,2021-04-28,3.0,Yes,No,No,812.0,32.0,8550.759999999998,6,US,1.0,Orders in all years
145333.0,No,Yes,No,No,Will_Churn,Will_Churn,21.0,63.0,Will_Churn,2.0,2019-07-01,2019-07-22,-1.0,Yes,No,No,728.0,11.0,1380.3,8,US,3.0,Orders only in 2019
147028.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,25.0,75.0,WillNot_Churn,24.0,2019-02-01,2021-04-29,1.0,Yes,No,Yes,878.0,119.0,17477.460000000003,6,US,1.0,Orders in all years
145877.0,No,Yes,No,Yes,Will_Churn,WillNot_Churn,546.0,1638.0,WillNot_Churn,2.0,2019-09-12,2021-03-11,6.0,Yes,No,Yes,655.0,3.0,494.4,9,US,2.0,"Orders in 2019,2021"
145861.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,73.0,219.0,WillNot_Churn,11.0,2019-02-01,2021-04-07,2.0,Yes,No,No,878.0,44.0,9513.04,7,US,1.0,Orders in all years
147596.0,No,Yes,Yes,Yes,WillNot_Churn,Will_Churn,13.0,39.0,Will_Churn,35.0,2019-03-04,2021-05-11,1.0,Yes,Yes,No,847.0,82.0,29112.740000000005,6,US,1.0,Orders in all years
147222.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,126.0,378.0,WillNot_Churn,7.0,2019-02-28,2020-12-21,1.0,Yes,No,Yes,851.0,80.0,8168.879999999999,7,US,2.0,"Orders in 2019,2020"
146355.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,33.0,99.0,WillNot_Churn,15.0,2019-01-04,2021-06-04,1.0,Yes,No,Yes,906.0,43.0,28813.0,6,US,1.0,Orders in all years
146400.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,15.0,45.0,WillNot_Churn,57.0,2019-02-14,2021-06-18,1.0,Yes,Yes,No,865.0,235.0,73890.15999999996,6,US,1.0,Orders in all years
146075.0,No,Yes,Yes,No,Will_Churn,Will_Churn,135.0,405.0,Will_Churn,4.0,2019-02-12,2020-03-04,1.0,Yes,No,Yes,867.0,4.0,7634.4,9,US,2.0,"Orders in 2019,2020"
146492.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,64.0,192.0,WillNot_Churn,14.0,2019-01-29,2021-06-08,1.0,Yes,No,No,881.0,52.0,10797.75,6,US,1.0,Orders in all years
145938.0,No,Yes,Yes,No,Will_Churn,Will_Churn,68.0,204.0,Will_Churn,6.0,2019-02-26,2020-01-15,1.0,Yes,No,No,853.0,10.0,7347.25,8,US,2.0,"Orders in 2019,2020"
145262.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-01-25,2019-01-25,-1.0,Yes,No,No,885.0,2.0,1411.0,11,US,3.0,Orders only in 2019
147730.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,39.0,117.0,WillNot_Churn,12.0,2019-11-06,2021-06-09,2.0,Yes,No,No,600.0,50.0,32590.2,4,US,1.0,Orders in all years
146069.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-06-07,2019-06-07,-1.0,Yes,No,No,752.0,15.0,1536.0,8,US,3.0,Orders only in 2019
146539.0,No,Yes,Yes,Yes,WillNot_Churn,Will_Churn,29.0,87.0,Will_Churn,14.0,2019-02-18,2021-02-23,2.0,Yes,No,No,861.0,70.0,14497.0,6,US,1.0,Orders in all years
146034.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,205.0,615.0,WillNot_Churn,3.0,2019-08-23,2020-10-07,2.0,Yes,No,No,675.0,5.0,4510.0,8,US,2.0,"Orders in 2019,2020"
146437.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,162.0,486.0,WillNot_Churn,6.0,2019-02-26,2021-06-14,2.0,Yes,No,No,853.0,55.0,8258.039999999999,7,US,1.0,Orders in all years
147922.0,No,Yes,Yes,No,Will_Churn,Will_Churn,45.0,135.0,Will_Churn,4.0,2019-03-07,2020-02-26,2.0,Yes,No,Yes,844.0,21.0,5187.200000000001,7,US,2.0,"Orders in 2019,2020"
